item_id,location,ds,y,product_category
sku - 169,Seattle,12/1/23 0:00,300,Safety equipment
sku - 014,Tokyo,11/1/23 0:00,300,Suspension and steering
sku - 169,Seattle,11/1/23 0:00,300,Safety equipment
sku - 014,Tokyo,10/1/23 0:00,300,Suspension and steering
sku - 169,Seattle,10/1/23 0:00,300,Safety equipment
sku - 014,Tokyo,9/1/23 0:00,324,Suspension and steering
sku - 169,Seattle,9/1/23 0:00,285,Safety equipment
sku - 014,Tokyo,8/1/23 0:00,316,Suspension and steering
sku - 169,Seattle,8/1/23 0:00,287,Safety equipment
sku - 014,Tokyo,7/1/23 0:00,318,Suspension and steering
sku - 169,Seattle,7/1/23 0:00,280,Safety equipment
sku - 014,Tokyo,6/1/23 0:00,330,Suspension and steering
sku - 169,Seattle,6/1/23 0:00,266,Safety equipment
sku - 014,Tokyo,5/1/23 0:00,348,Suspension and steering
sku - 169,Seattle,5/1/23 0:00,326,Safety equipment
sku - 014,Tokyo,4/1/23 0:00,316,Suspension and steering
sku - 169,Seattle,4/1/23 0:00,304,Safety equipment
sku - 014,Tokyo,3/1/23 0:00,333,Suspension and steering
sku - 169,Seattle,3/1/23 0:00,290,Safety equipment
sku - 014,Tokyo,2/1/23 0:00,340,Suspension and steering
sku - 169,Seattle,2/1/23 0:00,248,Safety equipment
sku - 014,Tokyo,1/1/23 0:00,338,Suspension and steering
sku - 169,Seattle,1/1/23 0:00,207,Safety equipment
sku - 067,London,12/1/22 0:00,417,Powertrain Components
sku - 131,Seattle,12/1/22 0:00,290,Safety equipment
sku - 268,Mumbai,12/1/22 0:00,223,Suspension and steering
sku - 067,London,11/1/22 0:00,382,Powertrain Components
sku - 131,Seattle,11/1/22 0:00,327,Safety equipment
sku - 268,Mumbai,11/1/22 0:00,257,Suspension and steering
sku - 067,London,10/1/22 0:00,344,Powertrain Components
sku - 131,Seattle,10/1/22 0:00,264,Safety equipment
sku - 268,Mumbai,10/1/22 0:00,297,Suspension and steering
sku - 067,London,9/1/22 0:00,312,Powertrain Components
sku - 131,Seattle,9/1/22 0:00,251,Safety equipment
sku - 268,Mumbai,9/1/22 0:00,333,Suspension and steering
sku - 067,London,8/1/22 0:00,262,Powertrain Components
sku - 131,Seattle,8/1/22 0:00,242,Safety equipment
sku - 268,Mumbai,8/1/22 0:00,355,Suspension and steering
sku - 067,London,7/1/22 0:00,262,Powertrain Components
sku - 131,Seattle,7/1/22 0:00,238,Safety equipment
sku - 268,Mumbai,7/1/22 0:00,357,Suspension and steering
sku - 067,London,6/1/22 0:00,351,Powertrain Components
sku - 131,Seattle,6/1/22 0:00,241,Safety equipment
sku - 268,Mumbai,6/1/22 0:00,289,Suspension and steering
sku - 067,London,5/1/22 0:00,389,Powertrain Components
sku - 131,Seattle,5/1/22 0:00,387,Safety equipment
sku - 268,Mumbai,5/1/22 0:00,322,Suspension and steering
sku - 067,London,4/1/22 0:00,432,Powertrain Components
sku - 131,Seattle,4/1/22 0:00,406,Safety equipment
sku - 268,Mumbai,4/1/22 0:00,279,Suspension and steering
sku - 067,London,3/1/22 0:00,328,Powertrain Components
sku - 131,Seattle,3/1/22 0:00,267,Safety equipment
sku - 268,Mumbai,3/1/22 0:00,241,Suspension and steering
sku - 067,London,2/1/22 0:00,342,Powertrain Components
sku - 131,Seattle,2/1/22 0:00,315,Safety equipment
sku - 268,Mumbai,2/1/22 0:00,180,Suspension and steering
sku - 067,London,1/1/22 0:00,340,Powertrain Components
sku - 131,Seattle,1/1/22 0:00,319,Safety equipment
sku - 268,Mumbai,1/1/22 0:00,220,Suspension and steering
sku - 067,London,12/1/21 0:00,341,Powertrain Components
sku - 131,Seattle,12/1/21 0:00,389,Safety equipment
sku - 268,Mumbai,12/1/21 0:00,238,Suspension and steering
sku - 067,London,11/1/21 0:00,313,Powertrain Components
sku - 131,Seattle,11/1/21 0:00,377,Safety equipment
sku - 268,Mumbai,11/1/21 0:00,275,Suspension and steering
sku - 067,London,10/1/21 0:00,281,Powertrain Components
sku - 131,Seattle,10/1/21 0:00,300,Safety equipment
sku - 268,Mumbai,10/1/21 0:00,318,Suspension and steering
sku - 067,London,12/1/23 0:00,300,Powertrain Components
sku - 131,Seattle,12/1/23 0:00,300,Safety equipment
sku - 268,Mumbai,12/1/23 0:00,300,Suspension and steering
sku - 067,London,11/1/23 0:00,300,Powertrain Components
sku - 131,Seattle,11/1/23 0:00,300,Safety equipment
sku - 268,Mumbai,11/1/23 0:00,300,Suspension and steering
sku - 067,London,10/1/23 0:00,300,Powertrain Components
sku - 131,Seattle,10/1/23 0:00,300,Safety equipment
sku - 268,Mumbai,10/1/23 0:00,300,Suspension and steering
sku - 067,London,9/1/23 0:00,198,Powertrain Components
sku - 131,Seattle,9/1/23 0:00,218,Safety equipment
sku - 268,Mumbai,9/1/23 0:00,474,Suspension and steering
sku - 067,London,8/1/23 0:00,186,Powertrain Components
sku - 131,Seattle,8/1/23 0:00,370,Safety equipment
sku - 268,Mumbai,8/1/23 0:00,505,Suspension and steering
sku - 067,London,7/1/23 0:00,188,Powertrain Components
sku - 131,Seattle,7/1/23 0:00,220,Safety equipment
sku - 268,Mumbai,7/1/23 0:00,508,Suspension and steering
sku - 067,London,6/1/23 0:00,201,Powertrain Components
sku - 131,Seattle,6/1/23 0:00,223,Safety equipment
sku - 268,Mumbai,6/1/23 0:00,481,Suspension and steering
sku - 067,London,5/1/23 0:00,223,Powertrain Components
sku - 131,Seattle,5/1/23 0:00,247,Safety equipment
sku - 268,Mumbai,5/1/23 0:00,257,Suspension and steering
sku - 067,London,4/1/23 0:00,247,Powertrain Components
sku - 131,Seattle,4/1/23 0:00,267,Safety equipment
sku - 268,Mumbai,4/1/23 0:00,223,Suspension and steering
sku - 067,London,3/1/23 0:00,264,Powertrain Components
sku - 131,Seattle,3/1/23 0:00,280,Safety equipment
sku - 268,Mumbai,3/1/23 0:00,193,Suspension and steering
sku - 067,London,2/1/23 0:00,342,Powertrain Components
sku - 131,Seattle,2/1/23 0:00,289,Safety equipment
sku - 268,Mumbai,2/1/23 0:00,174,Suspension and steering
sku - 067,London,1/1/23 0:00,341,Powertrain Components
sku - 131,Seattle,1/1/23 0:00,293,Safety equipment
sku - 268,Mumbai,1/1/23 0:00,204,Suspension and steering
sku - 070,Mumbai,12/1/22 0:00,281,Powertrain Components
sku - 070,Mumbai,11/1/22 0:00,279,Powertrain Components
sku - 070,Mumbai,10/1/22 0:00,284,Powertrain Components
sku - 070,Mumbai,9/1/22 0:00,406,Powertrain Components
sku - 070,Mumbai,8/1/22 0:00,326,Powertrain Components
sku - 070,Mumbai,7/1/22 0:00,337,Powertrain Components
sku - 070,Mumbai,6/1/22 0:00,253,Powertrain Components
sku - 070,Mumbai,5/1/22 0:00,254,Powertrain Components
sku - 070,Mumbai,4/1/22 0:00,250,Powertrain Components
sku - 070,Mumbai,3/1/22 0:00,310,Powertrain Components
sku - 070,Mumbai,2/1/22 0:00,298,Powertrain Components
sku - 070,Mumbai,1/1/22 0:00,287,Powertrain Components
sku - 070,Mumbai,12/1/21 0:00,280,Powertrain Components
sku - 070,Mumbai,11/1/21 0:00,301,Powertrain Components
sku - 070,Mumbai,10/1/21 0:00,282,Powertrain Components
sku - 070,Mumbai,12/1/23 0:00,300,Powertrain Components
sku - 070,Mumbai,11/1/23 0:00,300,Powertrain Components
sku - 070,Mumbai,10/1/23 0:00,300,Powertrain Components
sku - 070,Mumbai,9/1/23 0:00,233,Powertrain Components
sku - 070,Mumbai,8/1/23 0:00,242,Powertrain Components
sku - 070,Mumbai,7/1/23 0:00,251,Powertrain Components
sku - 070,Mumbai,6/1/23 0:00,257,Powertrain Components
sku - 070,Mumbai,5/1/23 0:00,266,Powertrain Components
sku - 070,Mumbai,4/1/23 0:00,262,Powertrain Components
sku - 070,Mumbai,3/1/23 0:00,311,Powertrain Components
sku - 070,Mumbai,2/1/23 0:00,299,Powertrain Components
sku - 070,Mumbai,1/1/23 0:00,288,Powertrain Components
sku - 224,Seattle,12/1/22 0:00,318,Electrical systems
sku - 224,Seattle,11/1/22 0:00,312,Electrical systems
sku - 224,Seattle,10/1/22 0:00,317,Electrical systems
sku - 224,Seattle,9/1/22 0:00,331,Electrical systems
sku - 224,Seattle,8/1/22 0:00,351,Electrical systems
sku - 224,Seattle,7/1/22 0:00,371,Electrical systems
sku - 224,Seattle,6/1/22 0:00,386,Electrical systems
sku - 224,Seattle,5/1/22 0:00,334,Electrical systems
sku - 224,Seattle,4/1/22 0:00,330,Electrical systems
sku - 224,Seattle,3/1/22 0:00,318,Electrical systems
sku - 224,Seattle,2/1/22 0:00,301,Electrical systems
sku - 224,Seattle,1/1/22 0:00,284,Electrical systems
sku - 224,Seattle,12/1/21 0:00,271,Electrical systems
sku - 224,Seattle,11/1/21 0:00,266,Electrical systems
sku - 224,Seattle,10/1/21 0:00,270,Electrical systems
sku - 224,Seattle,12/1/23 0:00,300,Electrical systems
sku - 224,Seattle,11/1/23 0:00,300,Electrical systems
sku - 224,Seattle,10/1/23 0:00,300,Electrical systems
sku - 224,Seattle,9/1/23 0:00,272,Electrical systems
sku - 224,Seattle,8/1/23 0:00,288,Electrical systems
sku - 224,Seattle,7/1/23 0:00,304,Electrical systems
sku - 224,Seattle,6/1/23 0:00,416,Electrical systems
sku - 224,Seattle,5/1/23 0:00,422,Electrical systems
sku - 224,Seattle,4/1/23 0:00,417,Electrical systems
sku - 224,Seattle,3/1/23 0:00,353,Electrical systems
sku - 224,Seattle,2/1/23 0:00,335,Electrical systems
sku - 224,Seattle,1/1/23 0:00,316,Electrical systems
sku - 013,Mumbai,12/1/22 0:00,225,Suspension and steering
sku - 056,Mumbai,12/1/22 0:00,299,Body and chassis
sku - 013,Mumbai,11/1/22 0:00,204,Suspension and steering
sku - 056,Mumbai,11/1/22 0:00,263,Body and chassis
sku - 013,Mumbai,10/1/22 0:00,197,Suspension and steering
sku - 056,Mumbai,10/1/22 0:00,257,Body and chassis
sku - 013,Mumbai,9/1/22 0:00,207,Suspension and steering
sku - 056,Mumbai,9/1/22 0:00,283,Body and chassis
sku - 013,Mumbai,8/1/22 0:00,232,Suspension and steering
sku - 056,Mumbai,8/1/22 0:00,334,Body and chassis
sku - 013,Mumbai,7/1/22 0:00,264,Suspension and steering
sku - 056,Mumbai,7/1/22 0:00,396,Body and chassis
sku - 013,Mumbai,6/1/22 0:00,295,Suspension and steering
sku - 056,Mumbai,6/1/22 0:00,453,Body and chassis
sku - 013,Mumbai,5/1/22 0:00,317,Suspension and steering
sku - 056,Mumbai,5/1/22 0:00,490,Body and chassis
sku - 013,Mumbai,4/1/22 0:00,386,Suspension and steering
sku - 056,Mumbai,4/1/22 0:00,496,Body and chassis
sku - 013,Mumbai,3/1/22 0:00,374,Suspension and steering
sku - 056,Mumbai,3/1/22 0:00,470,Body and chassis
sku - 013,Mumbai,2/1/22 0:00,362,Suspension and steering
sku - 056,Mumbai,2/1/22 0:00,280,Body and chassis
sku - 013,Mumbai,1/1/22 0:00,321,Suspension and steering
sku - 056,Mumbai,1/1/22 0:00,238,Body and chassis
sku - 013,Mumbai,12/1/21 0:00,321,Suspension and steering
sku - 056,Mumbai,12/1/21 0:00,200,Body and chassis
sku - 013,Mumbai,11/1/21 0:00,189,Suspension and steering
sku - 056,Mumbai,11/1/21 0:00,250,Body and chassis
sku - 013,Mumbai,10/1/21 0:00,227,Suspension and steering
sku - 056,Mumbai,10/1/21 0:00,205,Body and chassis
sku - 013,Mumbai,12/1/23 0:00,300,Suspension and steering
sku - 056,Mumbai,12/1/23 0:00,300,Body and chassis
sku - 013,Mumbai,11/1/23 0:00,300,Suspension and steering
sku - 056,Mumbai,11/1/23 0:00,300,Body and chassis
sku - 013,Mumbai,10/1/23 0:00,300,Suspension and steering
sku - 056,Mumbai,10/1/23 0:00,300,Body and chassis
sku - 013,Mumbai,9/1/23 0:00,207,Suspension and steering
sku - 056,Mumbai,9/1/23 0:00,186,Body and chassis
sku - 013,Mumbai,8/1/23 0:00,232,Suspension and steering
sku - 056,Mumbai,8/1/23 0:00,219,Body and chassis
sku - 013,Mumbai,7/1/23 0:00,264,Suspension and steering
sku - 056,Mumbai,7/1/23 0:00,260,Body and chassis
sku - 013,Mumbai,6/1/23 0:00,295,Suspension and steering
sku - 056,Mumbai,6/1/23 0:00,481,Body and chassis
sku - 013,Mumbai,5/1/23 0:00,317,Suspension and steering
sku - 056,Mumbai,5/1/23 0:00,520,Body and chassis
sku - 013,Mumbai,4/1/23 0:00,324,Suspension and steering
sku - 056,Mumbai,4/1/23 0:00,526,Body and chassis
sku - 013,Mumbai,3/1/23 0:00,313,Suspension and steering
sku - 056,Mumbai,3/1/23 0:00,499,Body and chassis
sku - 013,Mumbai,2/1/23 0:00,289,Suspension and steering
sku - 056,Mumbai,2/1/23 0:00,445,Body and chassis
sku - 013,Mumbai,1/1/23 0:00,256,Suspension and steering
sku - 056,Mumbai,1/1/23 0:00,378,Body and chassis
sku - 071,London,12/1/22 0:00,331,Safety equipment
sku - 185,Seattle,12/1/22 0:00,384,Safety equipment
sku - 194,Mumbai,12/1/22 0:00,240,Electrical systems
sku - 071,London,11/1/22 0:00,341,Safety equipment
sku - 185,Seattle,11/1/22 0:00,374,Safety equipment
sku - 194,Mumbai,11/1/22 0:00,230,Electrical systems
sku - 071,London,10/1/22 0:00,354,Safety equipment
sku - 185,Seattle,10/1/22 0:00,344,Safety equipment
sku - 194,Mumbai,10/1/22 0:00,377,Electrical systems
sku - 071,London,9/1/22 0:00,391,Safety equipment
sku - 185,Seattle,9/1/22 0:00,302,Safety equipment
sku - 194,Mumbai,9/1/22 0:00,365,Electrical systems
sku - 071,London,8/1/22 0:00,399,Safety equipment
sku - 185,Seattle,8/1/22 0:00,206,Safety equipment
sku - 194,Mumbai,8/1/22 0:00,277,Electrical systems
sku - 071,London,7/1/22 0:00,401,Safety equipment
sku - 185,Seattle,7/1/22 0:00,294,Safety equipment
sku - 194,Mumbai,7/1/22 0:00,268,Electrical systems
sku - 071,London,6/1/22 0:00,396,Safety equipment
sku - 185,Seattle,6/1/22 0:00,278,Safety equipment
sku - 194,Mumbai,6/1/22 0:00,278,Electrical systems
sku - 071,London,5/1/22 0:00,348,Safety equipment
sku - 185,Seattle,5/1/22 0:00,292,Safety equipment
sku - 194,Mumbai,5/1/22 0:00,290,Electrical systems
sku - 071,London,4/1/22 0:00,336,Safety equipment
sku - 185,Seattle,4/1/22 0:00,330,Safety equipment
sku - 194,Mumbai,4/1/22 0:00,303,Electrical systems
sku - 071,London,3/1/22 0:00,325,Safety equipment
sku - 185,Seattle,3/1/22 0:00,384,Safety equipment
sku - 194,Mumbai,3/1/22 0:00,311,Electrical systems
sku - 071,London,2/1/22 0:00,318,Safety equipment
sku - 185,Seattle,2/1/22 0:00,352,Safety equipment
sku - 194,Mumbai,2/1/22 0:00,326,Electrical systems
sku - 071,London,1/1/22 0:00,317,Safety equipment
sku - 185,Seattle,1/1/22 0:00,430,Safety equipment
sku - 194,Mumbai,1/1/22 0:00,322,Electrical systems
sku - 071,London,12/1/21 0:00,322,Safety equipment
sku - 185,Seattle,12/1/21 0:00,444,Safety equipment
sku - 194,Mumbai,12/1/21 0:00,312,Electrical systems
sku - 071,London,11/1/21 0:00,331,Safety equipment
sku - 185,Seattle,11/1/21 0:00,374,Safety equipment
sku - 194,Mumbai,11/1/21 0:00,298,Electrical systems
sku - 071,London,10/1/21 0:00,343,Safety equipment
sku - 185,Seattle,10/1/21 0:00,344,Safety equipment
sku - 194,Mumbai,10/1/21 0:00,285,Electrical systems
sku - 071,London,12/1/23 0:00,300,Safety equipment
sku - 185,Seattle,12/1/23 0:00,300,Safety equipment
sku - 194,Mumbai,12/1/23 0:00,300,Electrical systems
sku - 071,London,11/1/23 0:00,300,Safety equipment
sku - 185,Seattle,11/1/23 0:00,300,Safety equipment
sku - 194,Mumbai,11/1/23 0:00,300,Electrical systems
sku - 071,London,10/1/23 0:00,300,Safety equipment
sku - 185,Seattle,10/1/23 0:00,300,Safety equipment
sku - 194,Mumbai,10/1/23 0:00,300,Electrical systems
sku - 071,London,9/1/23 0:00,254,Safety equipment
sku - 185,Seattle,9/1/23 0:00,245,Safety equipment
sku - 194,Mumbai,9/1/23 0:00,346,Electrical systems
sku - 071,London,8/1/23 0:00,259,Safety equipment
sku - 185,Seattle,8/1/23 0:00,284,Safety equipment
sku - 194,Mumbai,8/1/23 0:00,343,Electrical systems
sku - 071,London,7/1/23 0:00,260,Safety equipment
sku - 185,Seattle,7/1/23 0:00,250,Safety equipment
sku - 194,Mumbai,7/1/23 0:00,348,Electrical systems
sku - 071,London,6/1/23 0:00,257,Safety equipment
sku - 185,Seattle,6/1/23 0:00,236,Safety equipment
sku - 194,Mumbai,6/1/23 0:00,361,Electrical systems
sku - 071,London,5/1/23 0:00,357,Safety equipment
sku - 185,Seattle,5/1/23 0:00,248,Safety equipment
sku - 194,Mumbai,5/1/23 0:00,378,Electrical systems
sku - 071,London,4/1/23 0:00,347,Safety equipment
sku - 185,Seattle,4/1/23 0:00,280,Safety equipment
sku - 194,Mumbai,4/1/23 0:00,243,Electrical systems
sku - 071,London,3/1/23 0:00,335,Safety equipment
sku - 185,Seattle,3/1/23 0:00,326,Safety equipment
sku - 194,Mumbai,3/1/23 0:00,250,Electrical systems
sku - 071,London,2/1/23 0:00,328,Safety equipment
sku - 185,Seattle,2/1/23 0:00,340,Safety equipment
sku - 194,Mumbai,2/1/23 0:00,252,Electrical systems
sku - 071,London,1/1/23 0:00,327,Safety equipment
sku - 185,Seattle,1/1/23 0:00,372,Safety equipment
sku - 194,Mumbai,1/1/23 0:00,248,Electrical systems
sku - 129,London,12/1/22 0:00,357,Electrical systems
sku - 130,Mumbai,12/1/22 0:00,325,Electrical systems
sku - 274,Tokyo,12/1/22 0:00,308,Interior components
sku - 129,London,11/1/22 0:00,359,Electrical systems
sku - 130,Mumbai,11/1/22 0:00,354,Electrical systems
sku - 274,Tokyo,11/1/22 0:00,256,Interior components
sku - 129,London,10/1/22 0:00,356,Electrical systems
sku - 130,Mumbai,10/1/22 0:00,397,Electrical systems
sku - 274,Tokyo,10/1/22 0:00,252,Interior components
sku - 129,London,9/1/22 0:00,349,Electrical systems
sku - 130,Mumbai,9/1/22 0:00,412,Electrical systems
sku - 274,Tokyo,9/1/22 0:00,247,Interior components
sku - 129,London,8/1/22 0:00,340,Electrical systems
sku - 130,Mumbai,8/1/22 0:00,412,Electrical systems
sku - 274,Tokyo,8/1/22 0:00,241,Interior components
sku - 129,London,7/1/22 0:00,331,Electrical systems
sku - 130,Mumbai,7/1/22 0:00,305,Electrical systems
sku - 274,Tokyo,7/1/22 0:00,236,Interior components
sku - 129,London,6/1/22 0:00,325,Electrical systems
sku - 130,Mumbai,6/1/22 0:00,284,Electrical systems
sku - 274,Tokyo,6/1/22 0:00,367,Interior components
sku - 129,London,5/1/22 0:00,323,Electrical systems
sku - 130,Mumbai,5/1/22 0:00,333,Electrical systems
sku - 274,Tokyo,5/1/22 0:00,277,Interior components
sku - 129,London,4/1/22 0:00,331,Electrical systems
sku - 130,Mumbai,4/1/22 0:00,308,Electrical systems
sku - 274,Tokyo,4/1/22 0:00,281,Interior components
sku - 129,London,3/1/22 0:00,338,Electrical systems
sku - 130,Mumbai,3/1/22 0:00,254,Electrical systems
sku - 274,Tokyo,3/1/22 0:00,398,Interior components
sku - 129,London,2/1/22 0:00,347,Electrical systems
sku - 130,Mumbai,2/1/22 0:00,253,Electrical systems
sku - 274,Tokyo,2/1/22 0:00,408,Interior components
sku - 129,London,1/1/22 0:00,309,Electrical systems
sku - 130,Mumbai,1/1/22 0:00,266,Electrical systems
sku - 274,Tokyo,1/1/22 0:00,416,Interior components
sku - 129,London,12/1/21 0:00,314,Electrical systems
sku - 130,Mumbai,12/1/21 0:00,287,Electrical systems
sku - 274,Tokyo,12/1/21 0:00,420,Interior components
sku - 129,London,11/1/21 0:00,316,Electrical systems
sku - 130,Mumbai,11/1/21 0:00,312,Electrical systems
sku - 274,Tokyo,11/1/21 0:00,419,Interior components
sku - 129,London,10/1/21 0:00,313,Electrical systems
sku - 130,Mumbai,10/1/21 0:00,334,Electrical systems
sku - 274,Tokyo,10/1/21 0:00,309,Interior components
sku - 129,London,12/1/23 0:00,300,Electrical systems
sku - 130,Mumbai,12/1/23 0:00,300,Electrical systems
sku - 274,Tokyo,12/1/23 0:00,300,Interior components
sku - 129,London,11/1/23 0:00,300,Electrical systems
sku - 130,Mumbai,11/1/23 0:00,300,Electrical systems
sku - 274,Tokyo,11/1/23 0:00,300,Interior components
sku - 129,London,10/1/23 0:00,300,Electrical systems
sku - 130,Mumbai,10/1/23 0:00,300,Electrical systems
sku - 274,Tokyo,10/1/23 0:00,300,Interior components
sku - 129,London,9/1/23 0:00,326,Electrical systems
sku - 130,Mumbai,9/1/23 0:00,378,Electrical systems
sku - 274,Tokyo,9/1/23 0:00,284,Interior components
sku - 129,London,8/1/23 0:00,317,Electrical systems
sku - 130,Mumbai,8/1/23 0:00,378,Electrical systems
sku - 274,Tokyo,8/1/23 0:00,277,Interior components
sku - 129,London,7/1/23 0:00,309,Electrical systems
sku - 130,Mumbai,7/1/23 0:00,365,Electrical systems
sku - 274,Tokyo,7/1/23 0:00,271,Interior components
sku - 129,London,6/1/23 0:00,303,Electrical systems
sku - 130,Mumbai,6/1/23 0:00,341,Electrical systems
sku - 274,Tokyo,6/1/23 0:00,269,Interior components
sku - 129,London,5/1/23 0:00,301,Electrical systems
sku - 130,Mumbai,5/1/23 0:00,257,Electrical systems
sku - 274,Tokyo,5/1/23 0:00,279,Interior components
sku - 129,London,4/1/23 0:00,304,Electrical systems
sku - 130,Mumbai,4/1/23 0:00,323,Electrical systems
sku - 274,Tokyo,4/1/23 0:00,250,Interior components
sku - 129,London,3/1/23 0:00,333,Electrical systems
sku - 130,Mumbai,3/1/23 0:00,308,Electrical systems
sku - 274,Tokyo,3/1/23 0:00,256,Interior components
sku - 129,London,2/1/23 0:00,342,Electrical systems
sku - 130,Mumbai,2/1/23 0:00,308,Electrical systems
sku - 274,Tokyo,2/1/23 0:00,262,Interior components
sku - 129,London,1/1/23 0:00,351,Electrical systems
sku - 130,Mumbai,1/1/23 0:00,323,Electrical systems
sku - 274,Tokyo,1/1/23 0:00,267,Interior components
sku - 001,Mumbai,12/1/22 0:00,240,Powertrain Components
sku - 191,London,12/1/22 0:00,275,Safety equipment
sku - 001,Mumbai,11/1/22 0:00,240,Powertrain Components
sku - 191,London,11/1/22 0:00,329,Safety equipment
sku - 001,Mumbai,10/1/22 0:00,237,Powertrain Components
sku - 191,London,10/1/22 0:00,333,Safety equipment
sku - 001,Mumbai,9/1/22 0:00,288,Powertrain Components
sku - 191,London,9/1/22 0:00,324,Safety equipment
sku - 001,Mumbai,8/1/22 0:00,283,Powertrain Components
sku - 191,London,8/1/22 0:00,303,Safety equipment
sku - 001,Mumbai,7/1/22 0:00,279,Powertrain Components
sku - 191,London,7/1/22 0:00,278,Safety equipment
sku - 001,Mumbai,6/1/22 0:00,278,Powertrain Components
sku - 191,London,6/1/22 0:00,254,Safety equipment
sku - 001,Mumbai,5/1/22 0:00,278,Powertrain Components
sku - 191,London,5/1/22 0:00,237,Safety equipment
sku - 001,Mumbai,4/1/22 0:00,281,Powertrain Components
sku - 191,London,4/1/22 0:00,233,Safety equipment
sku - 001,Mumbai,3/1/22 0:00,268,Powertrain Components
sku - 191,London,3/1/22 0:00,242,Safety equipment
sku - 001,Mumbai,2/1/22 0:00,272,Powertrain Components
sku - 191,London,2/1/22 0:00,262,Safety equipment
sku - 001,Mumbai,1/1/22 0:00,276,Powertrain Components
sku - 191,London,1/1/22 0:00,288,Safety equipment
sku - 001,Mumbai,12/1/21 0:00,278,Powertrain Components
sku - 191,London,12/1/21 0:00,312,Safety equipment
sku - 001,Mumbai,11/1/21 0:00,277,Powertrain Components
sku - 191,London,11/1/21 0:00,329,Safety equipment
sku - 001,Mumbai,10/1/21 0:00,306,Powertrain Components
sku - 191,London,10/1/21 0:00,333,Safety equipment
sku - 001,Mumbai,12/1/23 0:00,300,Powertrain Components
sku - 191,London,12/1/23 0:00,300,Safety equipment
sku - 001,Mumbai,11/1/23 0:00,300,Powertrain Components
sku - 191,London,11/1/23 0:00,300,Safety equipment
sku - 001,Mumbai,10/1/23 0:00,300,Powertrain Components
sku - 191,London,10/1/23 0:00,300,Safety equipment
sku - 001,Mumbai,9/1/23 0:00,325,Powertrain Components
sku - 191,London,9/1/23 0:00,386,Safety equipment
sku - 001,Mumbai,8/1/23 0:00,320,Powertrain Components
sku - 191,London,8/1/23 0:00,362,Safety equipment
sku - 001,Mumbai,7/1/23 0:00,316,Powertrain Components
sku - 191,London,7/1/23 0:00,331,Safety equipment
sku - 001,Mumbai,6/1/23 0:00,314,Powertrain Components
sku - 191,London,6/1/23 0:00,223,Safety equipment
sku - 001,Mumbai,5/1/23 0:00,315,Powertrain Components
sku - 191,London,5/1/23 0:00,209,Safety equipment
sku - 001,Mumbai,4/1/23 0:00,345,Powertrain Components
sku - 191,London,4/1/23 0:00,205,Safety equipment
sku - 001,Mumbai,3/1/23 0:00,351,Powertrain Components
sku - 191,London,3/1/23 0:00,213,Safety equipment
sku - 001,Mumbai,2/1/23 0:00,420,Powertrain Components
sku - 191,London,2/1/23 0:00,231,Safety equipment
sku - 001,Mumbai,1/1/23 0:00,239,Powertrain Components
sku - 191,London,1/1/23 0:00,253,Safety equipment
sku - 066,Tokyo,12/1/22 0:00,215,Interior components
sku - 066,Tokyo,11/1/22 0:00,255,Interior components
sku - 066,Tokyo,10/1/22 0:00,292,Interior components
sku - 066,Tokyo,9/1/22 0:00,316,Interior components
sku - 066,Tokyo,8/1/22 0:00,320,Interior components
sku - 066,Tokyo,7/1/22 0:00,303,Interior components
sku - 066,Tokyo,6/1/22 0:00,270,Interior components
sku - 066,Tokyo,5/1/22 0:00,230,Interior components
sku - 066,Tokyo,4/1/22 0:00,193,Interior components
sku - 066,Tokyo,3/1/22 0:00,169,Interior components
sku - 066,Tokyo,2/1/22 0:00,255,Interior components
sku - 066,Tokyo,1/1/22 0:00,295,Interior components
sku - 066,Tokyo,12/1/21 0:00,348,Interior components
sku - 066,Tokyo,11/1/21 0:00,413,Interior components
sku - 066,Tokyo,10/1/21 0:00,473,Interior components
sku - 066,Tokyo,12/1/23 0:00,300,Interior components
sku - 066,Tokyo,11/1/23 0:00,300,Interior components
sku - 066,Tokyo,10/1/23 0:00,300,Interior components
sku - 066,Tokyo,9/1/23 0:00,410,Interior components
sku - 066,Tokyo,8/1/23 0:00,415,Interior components
sku - 066,Tokyo,7/1/23 0:00,344,Interior components
sku - 066,Tokyo,6/1/23 0:00,306,Interior components
sku - 066,Tokyo,5/1/23 0:00,390,Interior components
sku - 066,Tokyo,4/1/23 0:00,188,Interior components
sku - 066,Tokyo,3/1/23 0:00,165,Interior components
sku - 066,Tokyo,2/1/23 0:00,165,Interior components
sku - 066,Tokyo,1/1/23 0:00,182,Interior components
sku - 207,Seattle,12/1/22 0:00,311,Body and chassis
sku - 207,Seattle,11/1/22 0:00,335,Body and chassis
sku - 207,Seattle,10/1/22 0:00,328,Body and chassis
sku - 207,Seattle,9/1/22 0:00,289,Body and chassis
sku - 207,Seattle,8/1/22 0:00,282,Body and chassis
sku - 207,Seattle,7/1/22 0:00,278,Body and chassis
sku - 207,Seattle,6/1/22 0:00,301,Body and chassis
sku - 207,Seattle,5/1/22 0:00,288,Body and chassis
sku - 207,Seattle,4/1/22 0:00,294,Body and chassis
sku - 207,Seattle,3/1/22 0:00,302,Body and chassis
sku - 207,Seattle,2/1/22 0:00,310,Body and chassis
sku - 207,Seattle,1/1/22 0:00,314,Body and chassis
